r_m,Bx_T,By_T,Bz_T,Brho_xy_T
1.678374999999999746e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.232305668905818579e-05,0.000000000000000000e+00
1.681999999999999901e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.233851408392200559e-05,0.000000000000000000e+00
1.685624999999999840e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.235405301550103051e-05,0.000000000000000000e+00
1.689249999999999780e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.236967403221155342e-05,0.000000000000000000e+00
1.692874999999999719e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.238537768779836846e-05,0.000000000000000000e+00
1.696499999999999874e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.240116454139932010e-05,0.000000000000000000e+00
1.700124999999999813e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.241703515761099560e-05,0.000000000000000000e+00
1.703749999999999752e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.243299010655513408e-05,0.000000000000000000e+00
1.707374999999999908e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.244902996394624179e-05,0.000000000000000000e+00
1.710999999999999847e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.246515531116011706e-05,0.000000000000000000e+00
1.714624999999999786e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.248136673530342730e-05,0.000000000000000000e+00
1.718249999999999725e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.249766482928433965e-05,0.000000000000000000e+00
1.721874999999999881e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.251405019188413597e-05,0.000000000000000000e+00
1.725499999999999820e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.253052342783010848e-05,0.000000000000000000e+00
1.729124999999999759e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.254708514786928378e-05,0.000000000000000000e+00
1.732749999999999915e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.256373596884346494e-05,0.000000000000000000e+00
1.736374999999999854e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.258047651376535939e-05,0.000000000000000000e+00
1.739999999999999793e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.259730741189593678e-05,0.000000000000000000e+00
1.743624999999999732e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.261422929882275407e-05,0.000000000000000000e+00
1.747249999999999888e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.263124281653976472e-05,0.000000000000000000e+00
1.750874999999999827e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.264834861352812561e-05,0.000000000000000000e+00
1.754499999999999766e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.266554734483843886e-05,0.000000000000000000e+00
1.758124999999999705e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.268283967217406597e-05,0.000000000000000000e+00
1.761749999999999861e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.270022626397597344e-05,0.000000000000000000e+00
1.765374999999999800e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.271770779550862361e-05,0.000000000000000000e+00
1.768999999999999739e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.273528494894743588e-05,0.000000000000000000e+00
1.772624999999999895e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.275295841346755746e-05,0.000000000000000000e+00
1.776249999999999834e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.277072888533389280e-05,0.000000000000000000e+00
1.779874999999999773e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.278859706799274918e-05,0.000000000000000000e+00
1.783499999999999712e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.280656367216477486e-05,0.000000000000000000e+00
1.787124999999999868e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.282462941593943543e-05,0.000000000000000000e+00
1.790749999999999807e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.284279502487102668e-05,0.000000000000000000e+00
1.794374999999999746e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.286106123207607496e-05,0.000000000000000000e+00
1.797999999999999902e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.287942877833248064e-05,0.000000000000000000e+00
1.801624999999999841e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.289789841218007958e-05,0.000000000000000000e+00
1.805249999999999780e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.291647089002291053e-05,0.000000000000000000e+00
1.808874999999999719e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.293514697623310535e-05,0.000000000000000000e+00
1.812499999999999875e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.295392744325642090e-05,0.000000000000000000e+00
1.816124999999999814e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.297281307171960721e-05,0.000000000000000000e+00
1.819749999999999753e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.299180465053928173e-05,0.000000000000000000e+00
1.823374999999999692e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.301090297703286352e-05,0.000000000000000000e+00
1.826999999999999848e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.303010885703105585e-05,0.000000000000000000e+00
1.830624999999999787e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.304942310499232441e-05,0.000000000000000000e+00
1.834249999999999726e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.306884654411924740e-05,0.000000000000000000e+00
1.837874999999999882e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.308838000647669195e-05,0.000000000000000000e+00
1.841499999999999821e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.310802433311202326e-05,0.000000000000000000e+00
1.845124999999999760e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.312778037417732642e-05,0.000000000000000000e+00
1.848749999999999699e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.314764898905351878e-05,0.000000000000000000e+00
1.852374999999999855e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.316763104647667806e-05,0.000000000000000000e+00
1.855999999999999794e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.318772742466646111e-05,0.000000000000000000e+00
1.859624999999999733e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.320793901145655875e-05,0.000000000000000000e+00
1.863249999999999889e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.322826670442748860e-05,0.000000000000000000e+00
1.866874999999999828e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.324871141104154092e-05,0.000000000000000000e+00
1.870499999999999767e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.326927404878000812e-05,0.000000000000000000e+00
1.874124999999999706e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.328995554528280801e-05,0.000000000000000000e+00
1.877749999999999862e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.331075683849039907e-05,0.000000000000000000e+00
1.881374999999999801e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.333167887678819953e-05,0.000000000000000000e+00
1.884999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.335272261915331727e-05,0.000000000000000000e+00
1.888624999999999896e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.337388903530414254e-05,0.000000000000000000e+00
1.892249999999999835e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.339517910585203129e-05,0.000000000000000000e+00
1.895874999999999774e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.341659382245605126e-05,0.000000000000000000e+00
1.899499999999999713e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.343813418798012020e-05,0.000000000000000000e+00
1.903124999999999869e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.345980121665312046e-05,0.000000000000000000e+00
1.906749999999999808e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.348159593423146667e-05,0.000000000000000000e+00
1.910374999999999747e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.350351937816491071e-05,0.000000000000000000e+00
1.913999999999999686e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.352557259776494207e-05,0.000000000000000000e+00
1.917624999999999842e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.354775665437634416e-05,0.000000000000000000e+00
1.921249999999999781e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.357007262155164248e-05,0.000000000000000000e+00
1.924874999999999720e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.359252158522880534e-05,0.000000000000000000e+00
1.928499999999999876e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.361510464391196173e-05,0.000000000000000000e+00
1.932124999999999815e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.363782290885528875e-05,0.000000000000000000e+00
1.935749999999999754e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.366067750425052276e-05,0.000000000000000000e+00
1.939374999999999693e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.368366956741735367e-05,0.000000000000000000e+00
1.942999999999999849e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.370680024899762423e-05,0.000000000000000000e+00
1.946624999999999788e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.373007071315290216e-05,0.000000000000000000e+00
1.950249999999999727e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.375348213776563860e-05,0.000000000000000000e+00
1.953874999999999883e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.377703571464385869e-05,0.000000000000000000e+00
1.957499999999999605e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.380073264972992134e-05,0.000000000000000000e+00
1.961124999999999761e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.382457416331269083e-05,0.000000000000000000e+00
1.964749999999999917e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.384856149024389945e-05,0.000000000000000000e+00
1.968374999999999639e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.387269588015835244e-05,0.000000000000000000e+00
1.971999999999999795e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.389697859769826968e-05,0.000000000000000000e+00
1.975624999999999951e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.392141092274174574e-05,0.000000000000000000e+00
1.979249999999999673e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.394599415063545188e-05,0.000000000000000000e+00
1.982874999999999829e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.397072959243174932e-05,0.000000000000000000e+00
1.986499999999999985e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.399561857513020382e-05,0.000000000000000000e+00
1.990124999999999707e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.402066244192352160e-05,0.000000000000000000e+00
1.993749999999999863e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.404586255244844567e-05,0.000000000000000000e+00
1.997374999999999585e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.407122028304092953e-05,0.000000000000000000e+00
2.000999999999999741e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.409673702699669130e-05,0.000000000000000000e+00
2.004624999999999897e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.412241419483616564e-05,0.000000000000000000e+00
2.008249999999999619e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.414825321457513075e-05,0.000000000000000000e+00
2.011874999999999775e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.417425553199989922e-05,0.000000000000000000e+00
2.015499999999999931e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.420042261094835851e-05,0.000000000000000000e+00
2.019124999999999653e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.422675593359602068e-05,0.000000000000000000e+00
2.022749999999999809e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.425325700074792020e-05,0.000000000000000000e+00
2.026374999999999964e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.427992733213602577e-05,0.000000000000000000e+00
2.029999999999999687e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.430676846672245106e-05,0.000000000000000000e+00
2.033624999999999843e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.433378196300871321e-05,0.000000000000000000e+00
2.037249999999999565e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.436096939935098999e-05,0.000000000000000000e+00
2.040874999999999721e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.438833237428161629e-05,0.000000000000000000e+00
2.044499999999999876e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.441587250683694343e-05,0.000000000000000000e+00
2.048124999999999599e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.444359143689175961e-05,0.000000000000000000e+00
2.051749999999999755e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.447149082550029696e-05,0.000000000000000000e+00
2.055374999999999910e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.449957235524414183e-05,0.000000000000000000e+00
2.058999999999999633e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.452783773058706871e-05,0.000000000000000000e+00
2.062624999999999788e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.455628867823714348e-05,0.000000000000000000e+00
2.066249999999999944e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.458492694751598741e-05,0.000000000000000000e+00
2.069874999999999667e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.461375431073566613e-05,0.000000000000000000e+00
2.073499999999999822e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.464277256358327315e-05,0.000000000000000000e+00
2.077124999999999978e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.467198352551333134e-05,0.000000000000000000e+00
2.080749999999999700e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.470138904014817870e-05,0.000000000000000000e+00
2.084374999999999856e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.473099097568677352e-05,0.000000000000000000e+00
2.087999999999999579e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.476079122532195809e-05,0.000000000000000000e+00
2.091624999999999734e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.479079170766611645e-05,0.000000000000000000e+00
2.095249999999999890e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.482099436718613598e-05,0.000000000000000000e+00
2.098874999999999613e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.485140117464706968e-05,0.000000000000000000e+00
2.102499999999999768e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.488201412756544117e-05,0.000000000000000000e+00
2.106124999999999924e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.491283525067186351e-05,0.000000000000000000e+00
2.109749999999999646e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.494386659638363788e-05,0.000000000000000000e+00
2.113374999999999802e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.497511024528725576e-05,0.000000000000000000e+00
2.116999999999999958e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.500656830663138899e-05,0.000000000000000000e+00
2.120624999999999680e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.503824291883019002e-05,0.000000000000000000e+00
2.124249999999999836e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.507013624997762894e-05,0.000000000000000000e+00
2.127874999999999558e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.510225049837284698e-05,0.000000000000000000e+00
2.131499999999999714e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.513458789305687904e-05,0.000000000000000000e+00
2.135124999999999870e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.516715069436116330e-05,0.000000000000000000e+00
2.138749999999999592e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.519994119446788245e-05,0.000000000000000000e+00
2.142374999999999748e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.523296171798273401e-05,0.000000000000000000e+00
2.145999999999999904e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.526621462252030983e-05,0.000000000000000000e+00
2.149624999999999626e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.529970229930227070e-05,0.000000000000000000e+00
2.153249999999999782e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.533342717376902101e-05,0.000000000000000000e+00
2.156874999999999938e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.536739170620487674e-05,0.000000000000000000e+00
2.160499999999999660e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.540159839237732623e-05,0.000000000000000000e+00
2.164124999999999816e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.543604976419052968e-05,0.000000000000000000e+00
2.167749999999999972e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.547074839035374674e-05,0.000000000000000000e+00
2.171374999999999694e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.550569687706476334e-05,0.000000000000000000e+00
2.174999999999999850e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.554089786870903607e-05,0.000000000000000000e+00
2.178624999999999572e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.557635404857463882e-05,0.000000000000000000e+00
2.182249999999999728e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.561206813958376381e-05,0.000000000000000000e+00
2.185874999999999884e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.564804290504105149e-05,0.000000000000000000e+00
2.189499999999999606e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.568428114939923038e-05,0.000000000000000000e+00
2.193124999999999762e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.572078571904252092e-05,0.000000000000000000e+00
2.196749999999999918e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.575755950308848770e-05,0.000000000000000000e+00
2.200374999999999640e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.579460543420846535e-05,0.000000000000000000e+00
2.203999999999999796e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.583192648946757811e-05,0.000000000000000000e+00
2.207624999999999952e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.586952569118439354e-05,0.000000000000000000e+00
2.211249999999999674e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.590740610781115577e-05,0.000000000000000000e+00
2.214874999999999830e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.594557085483496421e-05,0.000000000000000000e+00
2.218499999999999552e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.598402309570059218e-05,0.000000000000000000e+00
2.222124999999999708e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.602276604275549790e-05,0.000000000000000000e+00
2.225749999999999864e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.606180295821771546e-05,0.000000000000000000e+00
2.229374999999999586e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.610113715516720863e-05,0.000000000000000000e+00
2.232999999999999742e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.614077199856158535e-05,0.000000000000000000e+00
2.236624999999999898e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.618071090627644053e-05,0.000000000000000000e+00
2.240249999999999620e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.622095735017158418e-05,0.000000000000000000e+00
2.243874999999999776e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.626151485718351061e-05,0.000000000000000000e+00
2.247499999999999932e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.630238701044507777e-05,0.000000000000000000e+00
2.251124999999999654e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.634357745043306745e-05,0.000000000000000000e+00
2.254749999999999810e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.638508987614467000e-05,0.000000000000000000e+00
2.258374999999999966e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.642692804630351699e-05,0.000000000000000000e+00
2.261999999999999688e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.646909578059624083e-05,0.000000000000000000e+00
2.265624999999999844e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.651159696094061527e-05,0.000000000000000000e+00
2.269249999999999566e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.655443553278601184e-05,0.000000000000000000e+00
2.272874999999999722e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.659761550644722942e-05,0.000000000000000000e+00
2.276499999999999878e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.664114095847295729e-05,0.000000000000000000e+00
2.280124999999999600e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.668501603304943745e-05,0.000000000000000000e+00
2.283749999999999756e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.672924494344093225e-05,0.000000000000000000e+00
2.287374999999999912e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.677383197346780366e-05,0.000000000000000000e+00
2.290999999999999634e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.681878147902361365e-05,0.000000000000000000e+00
2.294624999999999790e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.686409788963206223e-05,0.000000000000000000e+00
2.298249999999999946e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.690978571004569098e-05,0.000000000000000000e+00
2.301874999999999668e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.695584952188700941e-05,0.000000000000000000e+00
2.305499999999999824e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.700229398533377199e-05,0.000000000000000000e+00
2.309124999999999546e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.704912384084975450e-05,0.000000000000000000e+00
2.312749999999999702e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.709634391096231704e-05,0.000000000000000000e+00
2.316374999999999858e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.714395910208862736e-05,0.000000000000000000e+00
2.319999999999999580e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.719197440641176094e-05,0.000000000000000000e+00
2.323624999999999736e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.724039490380850731e-05,0.000000000000000000e+00
2.327249999999999892e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.728922576383052254e-05,0.000000000000000000e+00
2.330874999999999614e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.733847224774057944e-05,0.000000000000000000e+00
2.334499999999999770e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.738813971060589099e-05,0.000000000000000000e+00
2.338124999999999926e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.743823360345010589e-05,0.000000000000000000e+00
2.341749999999999648e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.748875947546630076e-05,0.000000000000000000e+00
2.345374999999999804e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.753972297629269000e-05,0.000000000000000000e+00
2.348999999999999526e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.759112985835352668e-05,0.000000000000000000e+00
2.352624999999999682e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.764298597926714272e-05,0.000000000000000000e+00
2.356249999999999838e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.769529730432349647e-05,0.000000000000000000e+00
2.359874999999999560e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.774806990903378260e-05,0.000000000000000000e+00
2.363499999999999716e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.780130998175439446e-05,0.000000000000000000e+00
2.367124999999999872e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.785502382638787160e-05,0.000000000000000000e+00
2.370749999999999594e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.790921786516376651e-05,0.000000000000000000e+00
2.374374999999999750e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.796389864150189043e-05,0.000000000000000000e+00
2.377999999999999906e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.801907282296112307e-05,0.000000000000000000e+00
2.381624999999999628e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.807474720427673716e-05,0.000000000000000000e+00
2.385249999999999784e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.813092871048945003e-05,0.000000000000000000e+00
2.388874999999999939e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.818762440016952913e-05,0.000000000000000000e+00
2.392499999999999662e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.824484146873926185e-05,0.000000000000000000e+00
2.396124999999999818e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.830258725189766214e-05,0.000000000000000000e+00
2.399749999999999540e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.836086922915083615e-05,0.000000000000000000e+00
2.403374999999999696e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.841969502745236374e-05,0.000000000000000000e+00
2.406999999999999851e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.847907242495701991e-05,0.000000000000000000e+00
2.410624999999999574e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.853900935489316207e-05,0.000000000000000000e+00
2.414249999999999730e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.859951390955719513e-05,0.000000000000000000e+00
2.417874999999999885e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.866059434443546761e-05,0.000000000000000000e+00
2.421499999999999608e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.872225908245801009e-05,0.000000000000000000e+00
2.425124999999999763e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.878451671838950659e-05,0.000000000000000000e+00
2.428749999999999919e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.884737602336257765e-05,0.000000000000000000e+00
2.432374999999999642e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.891084594955886385e-05,0.000000000000000000e+00
2.435999999999999797e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.897493563504416768e-05,0.000000000000000000e+00
2.439624999999999520e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.903965440876263438e-05,0.000000000000000000e+00
2.443249999999999676e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.910501179569779818e-05,0.000000000000000000e+00
2.446874999999999831e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.917101752220571185e-05,0.000000000000000000e+00
2.450499999999999554e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.923768152152789110e-05,0.000000000000000000e+00
2.454124999999999709e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.930501393949111106e-05,0.000000000000000000e+00
2.457749999999999865e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.937302514040164099e-05,0.000000000000000000e+00
2.461374999999999588e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.944172571314176380e-05,0.000000000000000000e+00
2.464999999999999743e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.951112647747730525e-05,0.000000000000000000e+00
2.468624999999999899e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.958123849058414473e-05,0.000000000000000000e+00
2.472249999999999621e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.965207305380395014e-05,0.000000000000000000e+00
2.475874999999999777e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.972364171963767495e-05,0.000000000000000000e+00
2.479499999999999933e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.979595629898759843e-05,0.000000000000000000e+00
2.483124999999999655e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.986902886865830718e-05,0.000000000000000000e+00
2.486749999999999811e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.994287177912754824e-05,0.000000000000000000e+00
2.490374999999999533e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.001749766259886286e-05,0.000000000000000000e+00
2.493999999999999689e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.009291944134820851e-05,0.000000000000000000e+00
2.497624999999999845e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.016915033637735593e-05,0.000000000000000000e+00
2.501249999999999567e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.024620387638769153e-05,0.000000000000000000e+00
2.504874999999999723e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.032409390708870295e-05,0.000000000000000000e+00
2.508499999999999879e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.040283460085602491e-05,0.000000000000000000e+00
2.512124999999999601e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.048244046675507123e-05,0.000000000000000000e+00
2.515749999999999757e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.056292636094648224e-05,0.000000000000000000e+00
